开始时间,结束时间,最近决策节点,实际光伏,原始报告光伏,历史光伏,旧融合光伏,优化节点光伏,优化滚动光伏,旧光伏高估误差,优化节点光伏高估误差,优化滚动光伏高估误差,实际负荷,节点负荷预测,滚动负荷预测,节点负荷误差,滚动负荷误差,实际净负荷,旧节点净负荷预测,优化节点净负荷预测,优化滚动净负荷预测,旧节点净负荷低估,优化节点净负荷低估,优化滚动净负荷低估
2025-02-20T23:30:00,2025-02-20T23:40:00,2025-02-20T18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552.0666666666667,579.4847156328597,584.0793333333332,27.41804896619294,32.01266666666652,552.0666666666667,579.4847156328597,579.4847156328597,584.0793333333332,-27.41804896619294,-27.41804896619294,-32.01266666666652
2025-02-20T23:40:00,2025-02-20T23:50:00,2025-02-20T18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,549.42435,587.7082295299379,592.3867108333333,38.28387952993785,42.962360833333264,549.42435,587.7082295299379,587.7082295299379,592.3867108333333,-38.28387952993785,-38.28387952993785,-42.962360833333264
2025-02-20T23:50:00,2025-02-21T00:00:00,2025-02-20T18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,496.0236333333333,515.4559559142691,520.2160033333333,19.432322580935818,24.19237000000004,496.0236333333333,515.4559559142691,515.4559559142691,520.2160033333333,-19.432322580935818,-19.432322580935818,-24.19237000000004
2025-02-21T00:00:00,2025-02-21T00:10:00,2025-02-21T00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,416.40000000000003,419.6825833333333,419.6825833333333,3.282583333333264,3.282583333333264,416.40000000000003,419.6825833333333,419.6825833333333,419.6825833333333,-3.282583333333264,-3.282583333333264,-3.282583333333264
2025-02-21T00:10:00,2025-02-21T00:20:00,2025-02-21T00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.72828333333337,422.47364360938985,422.6833791666666,21.745360276056488,21.955095833333246,400.72828333333337,422.47364360938985,422.47364360938985,422.6833791666666,-21.745360276056488,-21.745360276056488,-21.955095833333246
2025-02-21T00:20:00,2025-02-21T00:30:00,2025-02-21T00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,401.09605000000005,431.66505053403876,424.2984591666667,30.569000534038707,23.202409166666655,401.09605000000005,431.66505053403876,431.66505053403876,424.2984591666667,-30.569000534038707,-30.569000534038707,-23.202409166666655
2025-02-21T00:30:00,2025-02-21T00:40:00,2025-02-21T00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,401.4216666666667,412.0606233643329,399.64885833333324,10.63895669766623,-1.772808333333444,401.4216666666667,412.0606233643329,412.0606233643329,399.64885833333324,-10.63895669766623,-10.63895669766623,1.772808333333444
2025-02-21T00:40:00,2025-02-21T00:50:00,2025-02-21T00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,434.37061666666665,425.2182056696447,418.24298166666665,-9.152410997021946,-16.127634999999998,434.37061666666665,425.2182056696447,425.2182056696447,418.24298166666665,9.152410997021946,9.152410997021946,16.127634999999998
2025-02-21T00:50:00,2025-02-21T01:00:00,2025-02-21T00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,459.074,438.447300213526,439.44007249999987,-20.626699786474035,-19.63392750000014,459.074,438.447300213526,438.447300213526,439.44007249999987,20.626699786474035,20.626699786474035,19.63392750000014
2025-02-21T01:00:00,2025-02-21T01:10:00,2025-02-21T00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,445.625,431.2212730054749,435.88483333333323,-14.403726994525073,-9.740166666666767,445.625,431.2212730054749,431.2212730054749,435.88483333333323,14.403726994525073,14.403726994525073,9.740166666666767
