abs_minute,interval_start,spill_kwh,grid_paid_kwh,demand_kwh,soc_start_kwh,soc_end_kwh,charge_kwh,capacity_limited,power_limited
357160,2025-09-06 00:40:00,224.1140261823759,661.8746095238096,437.76058333333333,10799.999999991,10799.999999991,0.0,True,False
357170,2025-09-06 00:50:00,215.0272440395187,663.524494047619,448.49724999999995,10799.999999991,10799.999999991,0.0,True,False
357180,2025-09-06 01:00:00,196.36416665856623,663.0358333333332,466.6716666666667,10799.999999991,10799.999999991,0.0,True,False
357190,2025-09-06 01:10:00,229.94482201570904,653.7393720238093,423.79454999999996,10799.999999991,10799.999999991,0.0,True,False
357200,2025-09-06 01:20:00,232.6623755871378,645.4303922619048,412.76801666666665,10799.999999991,10799.999999991,0.0,True,False
357210,2025-09-06 01:30:00,202.85648808713776,644.3631547619048,441.50666666666666,10799.999999991,10799.999999991,0.0,True,False
357220,2025-09-06 01:40:00,221.21171903951878,646.7675357142857,425.5558166666666,10799.999999991,10799.999999991,0.0,True,False
357230,2025-09-06 01:50:00,226.87415356332818,640.5188035714285,413.64465,10799.999999991,10799.999999991,0.0,True,False
357240,2025-09-06 02:00:00,215.5810118966617,632.2376785714287,416.65666666666664,10799.999999991,10799.999999991,0.0,True,False
357250,2025-09-06 02:10:00,240.6651297538044,639.887813095238,399.2226833333333,10799.999999991,10799.999999991,0.0,True,False
357260,2025-09-06 02:20:00,218.68961308713776,644.781263095238,426.09164999999996,10799.999999991,10799.999999991,0.0,True,False
357280,2025-09-06 02:40:00,8.626546933274192,640.053369642857,449.76545,10636.504764552375,10799.999999991,163.49523543862452,True,False
357290,2025-09-06 02:50:00,207.38263927761406,635.0833726190477,427.70073333333335,10799.999999991,10799.999999991,0.0,True,False
357300,2025-09-06 03:00:00,189.83273808713776,629.3110714285714,439.4783333333333,10799.999999991,10799.999999991,0.0,True,False
358090,2025-09-06 16:10:00,35.66465535714099,655.0416386904759,611.5841166666667,10792.986419989998,10799.99999999,7.013580000001533,True,False
358100,2025-09-06 16:20:00,45.58061130052315,649.1016113095237,603.521,10799.99999999,10799.99999999,0.0,True,False
358110,2025-09-06 16:30:00,17.347040467189665,655.7320404761905,638.385,10799.99999999,10799.99999999,0.0,True,False
358120,2025-09-06 16:40:00,62.37646903861802,659.7124357142853,597.3359666666666,10799.99999999,10799.99999999,0.0,True,False
358130,2025-09-06 16:50:00,94.91842141957099,641.339854761905,546.4214333333333,10799.99999999,10799.99999999,0.0,True,False
